w_mentions,w_goldstein,w_tone,w_geo,w_zscore,f1,precision,recall,best_threshold
0.0,0.7,0.1,0.0,0.2,0.23738872403560832,0.2247191011235955,0.25157232704402516,0.7
0.0,0.7,0.1,0.1,0.1,0.22302158273381298,0.2605042016806723,0.1949685534591195,0.75
0.0,0.7,0.1,0.2,0.0,0.21694915254237288,0.23529411764705882,0.20125786163522014,0.75
0.0,0.7,0.2,0.0,0.1,0.24046920821114368,0.22527472527472528,0.2578616352201258,0.7
0.0,0.7,0.2,0.1,0.0,0.2105263157894737,0.16161616161616163,0.3018867924528302,0.7
0.0,0.7,0.3,0.0,0.0,0.21656050955414013,0.21935483870967742,0.2138364779874214,0.7
0.0,0.8,0.0,0.0,0.2,0.2761506276150627,0.4125,0.20754716981132076,0.8
0.0,0.8,0.0,0.1,0.1,0.2052401746724891,0.15719063545150502,0.29559748427672955,0.7
0.0,0.8,0.0,0.2,0.0,0.2095238095238095,0.15027322404371585,0.34591194968553457,0.1
0.0,0.8,0.1,0.0,0.1,0.23738872403560832,0.2247191011235955,0.25157232704402516,0.8
0.0,0.8,0.1,0.1,0.0,0.20704845814977973,0.15932203389830507,0.29559748427672955,0.75
0.0,0.8,0.2,0.0,0.0,0.20659340659340658,0.15878378378378377,0.29559748427672955,0.75
0.0,0.9,0.0,0.0,0.1,0.2761506276150627,0.4125,0.20754716981132076,0.9
0.0,0.9,0.0,0.1,0.0,0.20750551876379694,0.1598639455782313,0.29559748427672955,0.8
0.0,0.9,0.1,0.0,0.0,0.20704845814977973,0.15932203389830507,0.29559748427672955,0.8
0.0,1.0,0.0,0.0,0.0,0.20444444444444446,0.15807560137457044,0.2893081761006289,0.85
0.1,0.0,0.0,0.0,0.9,0.22885572139303484,0.5476190476190477,0.14465408805031446,0.1
0.1,0.0,0.0,0.1,0.8,0.2559241706161137,0.5192307692307693,0.16981132075471697,0.1
0.1,0.0,0.0,0.2,0.7,0.2846715328467153,0.3391304347826087,0.24528301886792453,0.1
0.1,0.0,0.0,0.3,0.6,0.29545454545454547,0.37142857142857144,0.24528301886792453,0.15
0.1,0.0,0.0,0.4,0.5,0.29230769230769227,0.37623762376237624,0.2389937106918239,0.2
0.1,0.0,0.0,0.5,0.4,0.2934362934362934,0.38,0.2389937106918239,0.2
0.1,0.0,0.0,0.6,0.3,0.3,0.38613861386138615,0.24528301886792453,0.2
0.1,0.0,0.0,0.7,0.2,0.29770992366412213,0.3786407766990291,0.24528301886792453,0.2
0.1,0.0,0.0,0.8,0.1,0.26067415730337073,0.20279720279720279,0.36477987421383645,0.2
0.1,0.0,0.0,0.9,0.0,0.272,0.37362637362637363,0.2138364779874214,0.25
0.1,0.0,0.1,0.0,0.8,0.23923444976076555,0.5,0.15723270440251572,0.1
0.1,0.0,0.1,0.1,0.7,0.2893617021276596,0.4473684210526316,0.2138364779874214,0.1
0.1,0.0,0.1,0.2,0.6,0.28571428571428575,0.4583333333333333,0.20754716981132076,0.15
0.1,0.0,0.1,0.3,0.5,0.2952029520295203,0.35714285714285715,0.25157232704402516,0.15
0.1,0.0,0.1,0.4,0.4,0.2935153583617747,0.3208955223880597,0.27044025157232704,0.15
0.1,0.0,0.1,0.5,0.3,0.29213483146067415,0.3611111111111111,0.24528301886792453,0.2
0.1,0.0,0.1,0.6,0.2,0.2906574394463668,0.3230769230769231,0.2641509433962264,0.2
0.1,0.0,0.1,0.7,0.1,0.2674772036474164,0.25882352941176473,0.27672955974842767,0.2
0.1,0.0,0.1,0.8,0.0,0.26086956521739135,0.3076923076923077,0.22641509433962265,0.25
0.1,0.0,0.2,0.0,0.7,0.28776978417266186,0.33613445378151263,0.25157232704402516,0.1
0.1,0.0,0.2,0.1,0.6,0.2978723404255319,0.28823529411764703,0.3081761006289308,0.1
0.1,0.0,0.2,0.2,0.5,0.28044280442804426,0.3392857142857143,0.2389937106918239,0.15
0.1,0.0,0.2,0.3,0.4,0.2796610169491525,0.42857142857142855,0.20754716981132076,0.2
0.1,0.0,0.2,0.4,0.3,0.2746478873239437,0.312,0.24528301886792453,0.2
0.1,0.0,0.2,0.5,0.2,0.2692307692307692,0.3465346534653465,0.22012578616352202,0.25
0.1,0.0,0.2,0.6,0.1,0.26811594202898553,0.3162393162393162,0.23270440251572327,0.25
0.1,0.0,0.2,0.7,0.0,0.2582781456953643,0.2727272727272727,0.24528301886792453,0.25
0.1,0.0,0.3,0.0,0.6,0.2813688212927757,0.3557692307692308,0.23270440251572327,0.15
0.1,0.0,0.3,0.1,0.5,0.2885245901639344,0.3013698630136986,0.27672955974842767,0.15
0.1,0.0,0.3,0.2,0.4,0.27485380116959063,0.2568306010928962,0.29559748427672955,0.15
0.1,0.0,0.3,0.3,0.3,0.2787456445993032,0.3125,0.25157232704402516,0.2
0.1,0.0,0.3,0.4,0.2,0.26506024096385544,0.36666666666666664,0.20754716981132076,0.25
0.1,0.0,0.3,0.5,0.1,0.2570694087403599,0.21739130434782608,0.31446540880503143,0.15
0.1,0.0,0.3,0.6,0.0,0.25735294117647056,0.30973451327433627,0.22012578616352202,0.3
0.1,0.0,0.4,0.0,0.5,0.2801556420233463,0.3673469387755102,0.22641509433962265,0.2
0.1,0.0,0.4,0.1,0.4,0.28070175438596495,0.31746031746031744,0.25157232704402516,0.2
0.1,0.0,0.4,0.2,0.3,0.2893890675241158,0.29605263157894735,0.2830188679245283,0.2
0.1,0.0,0.4,0.3,0.2,0.2727272727272727,0.34285714285714286,0.22641509433962265,0.25
0.1,0.0,0.4,0.4,0.1,0.2638888888888889,0.29457364341085274,0.2389937106918239,0.25
0.1,0.0,0.4,0.5,0.0,0.2576112412177986,0.20522388059701493,0.34591194968553457,0.15
0.1,0.0,0.5,0.0,0.4,0.2706766917293233,0.225,0.33962264150943394,0.15
0.1,0.0,0.5,0.1,0.3,0.2781065088757396,0.26256983240223464,0.29559748427672955,0.2
0.1,0.0,0.5,0.2,0.2,0.2760942760942761,0.2971014492753623,0.2578616352201258,0.25
0.1,0.0,0.5,0.3,0.1,0.27096774193548384,0.2781456953642384,0.2641509433962264,0.25
0.1,0.0,0.5,0.4,0.0,0.2570093457943925,0.20446096654275092,0.34591194968553457,0.15
0.1,0.0,0.6,0.0,0.3,0.27748691099476436,0.23766816143497757,0.3333333333333333,0.2
0.1,0.0,0.6,0.1,0.2,0.2720403022670025,0.226890756302521,0.33962264150943394,0.15
0.1,0.0,0.6,0.2,0.1,0.27040816326530615,0.22746781115879827,0.3333333333333333,0.2
0.1,0.0,0.6,0.3,0.0,0.2663316582914573,0.2217573221757322,0.3333333333333333,0.2
0.1,0.0,0.7,0.0,0.2,0.2720403022670025,0.226890756302521,0.33962264150943394,0.15
0.1,0.0,0.7,0.1,0.1,0.2720403022670025,0.226890756302521,0.33962264150943394,0.1
0.1,0.0,0.7,0.2,0.0,0.26499999999999996,0.21991701244813278,0.3333333333333333,0.15
0.1,0.0,0.8,0.0,0.1,0.2720403022670025,0.226890756302521,0.33962264150943394,0.1
0.1,0.0,0.8,0.1,0.0,0.27341772151898736,0.2288135593220339,0.33962264150943394,0.1
0.1,0.0,0.9,0.0,0.0,0.26463104325699743,0.2222222222222222,0.3270440251572327,0.1
0.1,0.1,0.0,0.0,0.8,0.23474178403755866,0.46296296296296297,0.15723270440251572,0.15
0.1,0.1,0.0,0.1,0.7,0.27530364372469635,0.38636363636363635,0.2138364779874214,0.15
0.1,0.1,0.0,0.2,0.6,0.2673267326732673,0.627906976744186,0.16981132075471697,0.25
0.1,0.1,0.0,0.3,0.5,0.27777777777777773,0.3763440860215054,0.22012578616352202,0.2
0.1,0.1,0.0,0.4,0.4,0.26822157434402333,0.25,0.2893081761006289,0.2
0.1,0.1,0.0,0.5,0.3,0.2889733840304183,0.36538461538461536,0.2389937106918239,0.25
0.1,0.1,0.0,0.6,0.2,0.26877470355731226,0.3617021276595745,0.2138364779874214,0.3
0.1,0.1,0.0,0.7,0.1,0.2766798418972332,0.3723404255319149,0.22012578616352202,0.3
0.1,0.1,0.0,0.8,0.0,0.25617977528089886,0.1993006993006993,0.3584905660377358,0.2
0.1,0.1,0.1,0.0,0.7,0.25095057034220536,0.3173076923076923,0.20754716981132076,0.15
0.1,0.1,0.1,0.1,0.6,0.27027027027027023,0.47619047619047616,0.18867924528301888,0.2
0.1,0.1,0.1,0.2,0.5,0.2766798418972332,0.3723404255319149,0.22012578616352202,0.2
0.1,0.1,0.1,0.3,0.4,0.2758620689655173,0.4383561643835616,0.20125786163522014,0.25
0.1,0.1,0.1,0.4,0.3,0.26666666666666666,0.3541666666666667,0.2138364779874214,0.25
0.1,0.1,0.1,0.5,0.2,0.2781456953642384,0.2937062937062937,0.2641509433962264,0.25
0.1,0.1,0.1,0.6,0.1,0.2611940298507463,0.3211009174311927,0.22012578616352202,0.3
0.1,0.1,0.1,0.7,0.0,0.2644067796610169,0.2867647058823529,0.24528301886792453,0.3
0.1,0.1,0.2,0.0,0.6,0.26229508196721313,0.3764705882352941,0.20125786163522014,0.2
0.1,0.1,0.2,0.1,0.5,0.26855123674911663,0.3064516129032258,0.2389937106918239,0.2
0.1,0.1,0.2,0.2,0.4,0.26724137931034486,0.4246575342465753,0.1949685534591195,0.25
0.1,0.1,0.2,0.3,0.3,0.25855513307984795,0.3269230769230769,0.2138364779874214,0.25
0.1,0.1,0.2,0.4,0.2,0.2585034013605442,0.2814814814814815,0.2389937106918239,0.25
0.1,0.1,0.2,0.5,0.1,0.2645161290322581,0.271523178807947,0.2578616352201258,0.25
0.1,0.1,0.2,0.6,0.0,0.25675675675675674,0.2773722627737226,0.2389937106918239,0.3
0.1,0.1,0.3,0.0,0.5,0.25210084033613445,0.22727272727272727,0.2830188679245283,0.15
0.1,0.1,0.3,0.1,0.4,0.2558746736292428,0.21875,0.3081761006289308,0.15
0.1,0.1,0.3,0.2,0.3,0.25087108013937287,0.28125,0.22641509433962265,0.25
0.1,0.1,0.3,0.3,0.2,0.255591054313099,0.2597402597402597,0.25157232704402516,0.25
0.1,0.1,0.3,0.4,0.1,0.2589928057553957,0.3025210084033613,0.22641509433962265,0.3
0.1,0.1,0.3,0.5,0.0,0.254957507082153,0.23195876288659795,0.2830188679245283,0.25
0.1,0.1,0.4,0.0,0.4,0.2558746736292428,0.21875,0.3081761006289308,0.15
0.1,0.1,0.4,0.1,0.3,0.2598425196850394,0.3473684210526316,0.20754716981132076,0.3
0.1,0.1,0.4,0.2,0.2,0.2526315789473684,0.2171945701357466,0.3018867924528302,0.2
0.1,0.1,0.4,0.3,0.1,0.25,0.22797927461139897,0.27672955974842767,0.25
0.1,0.1,0.4,0.4,0.0,0.25157232704402516,0.25157232704402516,0.25157232704402516,0.3
0.1,0.1,0.5,0.0,0.3,0.271604938271605,0.22357723577235772,0.34591194968553457,0.15
0.1,0.1,0.5,0.1,0.2,0.26506024096385544,0.21484375,0.34591194968553457,0.15
0.1,0.1,0.5,0.2,0.1,0.2562674094707521,0.23,0.2893081761006289,0.25
0.1,0.1,0.5,0.3,0.0,0.25668449197860965,0.22325581395348837,0.3018867924528302,0.25
0.1,0.1,0.6,0.0,0.2,0.2690355329949239,0.225531914893617,0.3333333333333333,0.2
0.1,0.1,0.6,0.1,0.1,0.2683544303797469,0.2245762711864407,0.3333333333333333,0.2
0.1,0.1,0.6,0.2,0.0,0.2673267326732673,0.22040816326530613,0.33962264150943394,0.2
0.1,0.1,0.7,0.0,0.1,0.2683544303797469,0.2245762711864407,0.3333333333333333,0.2
0.1,0.1,0.7,0.1,0.0,0.2690355329949239,0.225531914893617,0.3333333333333333,0.2
0.1,0.1,0.8,0.0,0.0,0.26700251889168763,0.22268907563025211,0.3333333333333333,0.15
0.1,0.2,0.0,0.0,0.7,0.23923444976076555,0.5,0.15723270440251572,0.25
0.1,0.2,0.0,0.1,0.6,0.2821576763485477,0.4146341463414634,0.2138364779874214,0.25
0.1,0.2,0.0,0.2,0.5,0.26431718061674014,0.4411764705882353,0.18867924528301888,0.3
0.1,0.2,0.0,0.3,0.4,0.2521008403361345,0.379746835443038,0.18867924528301888,0.3
0.1,0.2,0.0,0.4,0.3,0.25157232704402516,0.25157232704402516,0.25157232704402516,0.3
0.1,0.2,0.0,0.5,0.2,0.25257731958762886,0.21397379912663755,0.3081761006289308,0.25
0.1,0.2,0.0,0.6,0.1,0.25599999999999995,0.2222222222222222,0.3018867924528302,0.3
0.1,0.2,0.0,0.7,0.0,0.25268817204301075,0.22065727699530516,0.29559748427672955,0.3
0.1,0.2,0.1,0.0,0.6,0.25882352941176473,0.34375,0.20754716981132076,0.25
0.1,0.2,0.1,0.1,0.5,0.27102803738317754,0.5272727272727272,0.18238993710691823,0.3
0.1,0.2,0.1,0.2,0.4,0.2764227642276423,0.39080459770114945,0.2138364779874214,0.3
0.1,0.2,0.1,0.3,0.3,0.24911032028469754,0.28688524590163933,0.22012578616352202,0.3
0.1,0.2,0.1,0.4,0.2,0.24242424242424243,0.23391812865497075,0.25157232704402516,0.3
0.1,0.2,0.1,0.5,0.1,0.24379232505643336,0.19014084507042253,0.33962264150943394,0.25
0.1,0.2,0.1,0.6,0.0,0.24802110817941955,0.21363636363636362,0.29559748427672955,0.3
0.1,0.2,0.2,0.0,0.5,0.25833333333333336,0.38271604938271603,0.1949685534591195,0.3
0.1,0.2,0.2,0.1,0.4,0.25806451612903225,0.3,0.22641509433962265,0.3
0.1,0.2,0.2,0.2,0.3,0.24503311258278146,0.25874125874125875,0.23270440251572327,0.3
0.1,0.2,0.2,0.3,0.2,0.2431372549019608,0.3229166666666667,0.1949685534591195,0.35
0.1,0.2,0.2,0.4,0.1,0.23963133640552994,0.1890909090909091,0.3270440251572327,0.25
0.1,0.2,0.2,0.5,0.0,0.24742268041237114,0.2096069868995633,0.3018867924528302,0.3
0.1,0.2,0.3,0.0,0.4,0.2380952380952381,0.22598870056497175,0.25157232704402516,0.25
0.1,0.2,0.3,0.1,0.3,0.24431818181818182,0.22279792746113988,0.27044025157232704,0.25
0.1,0.2,0.3,0.2,0.2,0.23976608187134504,0.22404371584699453,0.2578616352201258,0.3
0.1,0.2,0.3,0.3,0.1,0.25170068027210885,0.2740740740740741,0.23270440251572327,0.35
0.1,0.2,0.3,0.4,0.0,0.2360655737704918,0.2465753424657534,0.22641509433962265,0.35
0.1,0.2,0.4,0.0,0.3,0.23859649122807017,0.2698412698412698,0.2138364779874214,0.35
0.1,0.2,0.4,0.1,0.2,0.2469135802469136,0.35714285714285715,0.18867924528301888,0.4
0.1,0.2,0.4,0.2,0.1,0.23699421965317918,0.2192513368983957,0.2578616352201258,0.3
0.1,0.2,0.4,0.3,0.0,0.23364485981308408,0.18587360594795538,0.31446540880503143,0.25
0.1,0.2,0.5,0.0,0.2,0.245014245014245,0.22395833333333334,0.27044025157232704,0.25
0.1,0.2,0.5,0.1,0.1,0.2391304347826087,0.21052631578947367,0.27672955974842767,0.25
0.1,0.2,0.5,0.2,0.0,0.2375296912114014,0.19083969465648856,0.31446540880503143,0.25
0.1,0.2,0.6,0.0,0.1,0.2410958904109589,0.21359223300970873,0.27672955974842767,0.25
0.1,0.2,0.6,0.1,0.0,0.24671916010498685,0.21171171171171171,0.29559748427672955,0.25
0.1,0.2,0.7,0.0,0.0,0.25,0.21658986175115208,0.29559748427672955,0.25
0.1,0.3,0.0,0.0,0.6,0.22885572139303484,0.5476190476190477,0.14465408805031446,0.35
0.1,0.3,0.0,0.1,0.5,0.28085106382978725,0.4342105263157895,0.20754716981132076,0.35
0.1,0.3,0.0,0.2,0.4,0.2477064220183486,0.4576271186440678,0.16981132075471697,0.4
0.1,0.3,0.0,0.3,0.3,0.2434782608695652,0.39436619718309857,0.1761006289308176,0.4
0.1,0.3,0.0,0.4,0.2,0.23738872403560832,0.2247191011235955,0.25157232704402516,0.35
0.1,0.3,0.0,0.5,0.1,0.23626373626373623,0.2097560975609756,0.27044025157232704,0.35
0.1,0.3,0.0,0.6,0.0,0.22826086956521738,0.20095693779904306,0.2641509433962264,0.35
0.1,0.3,0.1,0.0,0.5,0.256,0.3516483516483517,0.20125786163522014,0.35
0.1,0.3,0.1,0.1,0.4,0.2559241706161137,0.5192307692307693,0.16981132075471697,0.4
0.1,0.3,0.1,0.2,0.3,0.24896265560165973,0.36585365853658536,0.18867924528301888,0.4
0.1,0.3,0.1,0.3,0.2,0.22962962962962963,0.27927927927927926,0.1949685534591195,0.4
0.1,0.3,0.1,0.4,0.1,0.22942643391521197,0.19008264462809918,0.2893081761006289,0.35
0.1,0.3,0.1,0.5,0.0,0.22822822822822825,0.21839080459770116,0.2389937106918239,0.4
0.1,0.3,0.2,0.0,0.4,0.24137931034482757,0.3835616438356164,0.1761006289308176,0.4
0.1,0.3,0.2,0.1,0.3,0.24354243542435425,0.29464285714285715,0.20754716981132076,0.4
0.1,0.3,0.2,0.2,0.2,0.22972972972972974,0.24817518248175183,0.2138364779874214,0.4
0.1,0.3,0.2,0.3,0.1,0.2390438247011952,0.32608695652173914,0.18867924528301888,0.45
0.1,0.3,0.2,0.4,0.0,0.22604422604422603,0.18548387096774194,0.2893081761006289,0.35
0.1,0.3,0.3,0.0,0.3,0.23493975903614459,0.2254335260115607,0.24528301886792453,0.35
0.1,0.3,0.3,0.1,0.2,0.23631123919308358,0.21808510638297873,0.2578616352201258,0.35
0.1,0.3,0.3,0.2,0.1,0.23493975903614459,0.2254335260115607,0.24528301886792453,0.4
0.1,0.3,0.3,0.3,0.0,0.23214285714285712,0.22033898305084745,0.24528301886792453,0.4
0.1,0.3,0.4,0.0,0.2,0.23571428571428574,0.2727272727272727,0.20754716981132076,0.45
0.1,0.3,0.4,0.1,0.1,0.22674418604651164,0.21081081081081082,0.24528301886792453,0.35
0.1,0.3,0.4,0.2,0.0,0.23283582089552235,0.2215909090909091,0.24528301886792453,0.4
0.1,0.3,0.5,0.0,0.1,0.2222222222222222,0.21818181818181817,0.22641509433962265,0.4
0.1,0.3,0.5,0.1,0.0,0.2332361516034985,0.21739130434782608,0.25157232704402516,0.35
0.1,0.3,0.6,0.0,0.0,0.22023809523809523,0.20903954802259886,0.23270440251572327,0.35
0.1,0.4,0.0,0.0,0.5,0.21359223300970873,0.17391304347826086,0.27672955974842767,0.4
0.1,0.4,0.0,0.1,0.4,0.2608695652173913,0.4225352112676056,0.18867924528301888,0.45
0.1,0.4,0.0,0.2,0.3,0.24516129032258063,0.25165562913907286,0.2389937106918239,0.45
0.1,0.4,0.0,0.3,0.2,0.24024024024024024,0.22988505747126436,0.25157232704402516,0.45
0.1,0.4,0.0,0.4,0.1,0.23564954682779454,0.22674418604651161,0.24528301886792453,0.45
0.1,0.4,0.0,0.5,0.0,0.22033898305084745,0.2,0.24528301886792453,0.45
0.1,0.4,0.1,0.0,0.4,0.2510121457489879,0.3522727272727273,0.1949685534591195,0.45
0.1,0.4,0.1,0.1,0.3,0.24271844660194175,0.5319148936170213,0.15723270440251572,0.5
0.1,0.4,0.1,0.2,0.2,0.23728813559322032,0.36363636363636365,0.1761006289308176,0.5
0.1,0.4,0.1,0.3,0.1,0.22337662337662334,0.1902654867256637,0.27044025157232704,0.45
0.1,0.4,0.1,0.4,0.0,0.21938775510204084,0.18454935622317598,0.27044025157232704,0.45
0.1,0.4,0.2,0.0,0.3,0.2360248447204969,0.2331288343558282,0.2389937106918239,0.45
0.1,0.4,0.2,0.1,0.2,0.2433234421364985,0.2303370786516854,0.2578616352201258,0.45
0.1,0.4,0.2,0.2,0.1,0.2268041237113402,0.25,0.20754716981132076,0.5
0.1,0.4,0.2,0.3,0.0,0.2222222222222222,0.18565400843881857,0.27672955974842767,0.45
0.1,0.4,0.3,0.0,0.2,0.23312883435582823,0.2275449101796407,0.2389937106918239,0.45
0.1,0.4,0.3,0.1,0.1,0.2315112540192926,0.23684210526315788,0.22641509433962265,0.5
0.1,0.4,0.3,0.2,0.0,0.24000000000000002,0.23493975903614459,0.24528301886792453,0.5
0.1,0.4,0.4,0.0,0.1,0.22082018927444794,0.22151898734177214,0.22012578616352202,0.5
0.1,0.4,0.4,0.1,0.0,0.23008849557522124,0.21666666666666667,0.24528301886792453,0.45
0.1,0.4,0.5,0.0,0.0,0.22153846153846157,0.21686746987951808,0.22641509433962265,0.45
0.1,0.5,0.0,0.0,0.4,0.2141119221411192,0.1746031746031746,0.27672955974842767,0.5
0.1,0.5,0.0,0.1,0.3,0.24778761061946905,0.417910447761194,0.1761006289308176,0.55
0.1,0.5,0.0,0.2,0.2,0.23452768729641693,0.24324324324324326,0.22641509433962265,0.55
0.1,0.5,0.0,0.3,0.1,0.22629969418960244,0.22023809523809523,0.23270440251572327,0.55
0.1,0.5,0.0,0.4,0.0,0.2184300341296928,0.14988290398126464,0.4025157232704403,0.1
0.1,0.5,0.1,0.0,0.3,0.2377049180327869,0.3411764705882353,0.18238993710691823,0.55
0.1,0.5,0.1,0.1,0.2,0.24,0.2553191489361702,0.22641509433962265,0.55
0.1,0.5,0.1,0.2,0.1,0.2247191011235955,0.20304568527918782,0.25157232704402516,0.55
0.1,0.5,0.1,0.3,0.0,0.2145593869731801,0.27450980392156865,0.1761006289308176,0.6
0.1,0.5,0.2,0.0,0.2,0.22929936305732487,0.23225806451612904,0.22641509433962265,0.55
0.1,0.5,0.2,0.1,0.1,0.23100303951367782,0.2235294117647059,0.2389937106918239,0.55
0.1,0.5,0.2,0.2,0.0,0.21390374331550802,0.18604651162790697,0.25157232704402516,0.55
0.1,0.5,0.3,0.0,0.1,0.219435736677116,0.21875,0.22012578616352202,0.55
0.1,0.5,0.3,0.1,0.0,0.23353293413173654,0.22285714285714286,0.24528301886792453,0.55
0.1,0.5,0.4,0.0,0.0,0.2236024844720497,0.22085889570552147,0.22641509433962265,0.55
0.1,0.6,0.0,0.0,0.3,0.20975609756097557,0.17131474103585656,0.27044025157232704,0.6
0.1,0.6,0.0,0.1,0.2,0.23636363636363636,0.4262295081967213,0.16352201257861634,0.65
0.1,0.6,0.0,0.2,0.1,0.23255813953488372,0.24647887323943662,0.22012578616352202,0.65
0.1,0.6,0.0,0.3,0.0,0.2118380062305296,0.20987654320987653,0.2138364779874214,0.65
0.1,0.6,0.1,0.0,0.2,0.23430962343096234,0.35,0.1761006289308176,0.65
0.1,0.6,0.1,0.1,0.1,0.2123287671232877,0.23308270676691728,0.1949685534591195,0.65
0.1,0.6,0.1,0.2,0.0,0.21082621082621084,0.19270833333333334,0.23270440251572327,0.65
0.1,0.6,0.2,0.0,0.1,0.21359223300970873,0.22,0.20754716981132076,0.65
0.1,0.6,0.2,0.1,0.0,0.22429906542056074,0.2222222222222222,0.22641509433962265,0.65
0.1,0.6,0.3,0.0,0.0,0.22435897435897434,0.22875816993464052,0.22012578616352202,0.65
0.1,0.7,0.0,0.0,0.2,0.21145374449339205,0.16271186440677965,0.3018867924528302,0.6
0.1,0.7,0.0,0.1,0.1,0.20853080568720378,0.4230769230769231,0.13836477987421383,0.75
0.1,0.7,0.0,0.2,0.0,0.2095238095238095,0.15027322404371585,0.34591194968553457,0.1
0.1,0.7,0.1,0.0,0.1,0.20750551876379694,0.1598639455782313,0.29559748427672955,0.65
0.1,0.7,0.1,0.1,0.0,0.2152777777777778,0.24031007751937986,0.1949685534591195,0.75
0.1,0.7,0.2,0.0,0.0,0.21052631578947367,0.2206896551724138,0.20125786163522014,0.75
0.1,0.8,0.0,0.0,0.1,0.21026894865525672,0.172,0.27044025157232704,0.8
0.1,0.8,0.0,0.1,0.0,0.20915032679738563,0.16,0.3018867924528302,0.7
0.1,0.8,0.1,0.0,0.0,0.20444444444444446,0.15807560137457044,0.2893081761006289,0.75
0.1,0.9,0.0,0.0,0.0,0.20659340659340658,0.15878378378378377,0.29559748427672955,0.75
0.2,0.0,0.0,0.0,0.8,0.22885572139303484,0.5476190476190477,0.14465408805031446,0.1
0.2,0.0,0.0,0.1,0.7,0.2583732057416268,0.54,0.16981132075471697,0.1
0.2,0.0,0.0,0.2,0.6,0.2933333333333334,0.5,0.20754716981132076,0.15
0.2,0.0,0.0,0.3,0.5,0.29545454545454547,0.37142857142857144,0.24528301886792453,0.15
0.2,0.0,0.0,0.4,0.4,0.29323308270676696,0.3644859813084112,0.24528301886792453,0.15
0.2,0.0,0.0,0.5,0.3,0.3,0.38613861386138615,0.24528301886792453,0.2
0.2,0.0,0.0,0.6,0.2,0.3,0.38613861386138615,0.24528301886792453,0.2
0.2,0.0,0.0,0.7,0.1,0.30303030303030304,0.38095238095238093,0.25157232704402516,0.2
0.2,0.0,0.0,0.8,0.0,0.272,0.37362637362637363,0.2138364779874214,0.25
0.2,0.0,0.1,0.0,0.7,0.25471698113207547,0.5094339622641509,0.16981132075471697,0.1
0.2,0.0,0.1,0.1,0.6,0.29411764705882354,0.4430379746835443,0.22012578616352202,0.1
0.2,0.0,0.1,0.2,0.5,0.28571428571428575,0.4583333333333333,0.20754716981132076,0.15
0.2,0.0,0.1,0.3,0.4,0.29090909090909095,0.3448275862068966,0.25157232704402516,0.15
0.2,0.0,0.1,0.4,0.3,0.3,0.38613861386138615,0.24528301886792453,0.2
0.2,0.0,0.1,0.5,0.2,0.29962546816479396,0.37037037037037035,0.25157232704402516,0.2
0.2,0.0,0.1,0.6,0.1,0.2866894197952219,0.31343283582089554,0.2641509433962264,0.2
0.2,0.0,0.1,0.7,0.0,0.2682926829268293,0.2603550295857988,0.27672955974842767,0.2
0.2,0.0,0.2,0.0,0.6,0.2797202797202797,0.31496062992125984,0.25157232704402516,0.1
0.2,0.0,0.2,0.1,0.5,0.2891566265060241,0.2774566473988439,0.3018867924528302,0.1
0.2,0.0,0.2,0.2,0.4,0.27636363636363637,0.3275862068965517,0.2389937106918239,0.15
0.2,0.0,0.2,0.3,0.3,0.2784810126582279,0.4230769230769231,0.20754716981132076,0.2
0.2,0.0,0.2,0.4,0.2,0.27083333333333326,0.3023255813953488,0.24528301886792453,0.2
0.2,0.0,0.2,0.5,0.1,0.277992277992278,0.36,0.22641509433962265,0.25
0.2,0.0,0.2,0.6,0.0,0.26139817629179335,0.2529411764705882,0.27044025157232704,0.2
0.2,0.0,0.3,0.0,0.5,0.2783882783882784,0.3333333333333333,0.2389937106918239,0.15
0.2,0.0,0.3,0.1,0.4,0.2802547770700637,0.2838709677419355,0.27672955974842767,0.15
0.2,0.0,0.3,0.2,0.3,0.2701149425287356,0.24867724867724866,0.29559748427672955,0.15
0.2,0.0,0.3,0.3,0.2,0.2689655172413793,0.29770992366412213,0.24528301886792453,0.2
0.2,0.0,0.3,0.4,0.1,0.26666666666666666,0.3541666666666667,0.2138364779874214,0.25
0.2,0.0,0.3,0.5,0.0,0.2595419847328244,0.21794871794871795,0.32075471698113206,0.15
0.2,0.0,0.4,0.0,0.4,0.2748091603053435,0.34951456310679613,0.22641509433962265,0.2
0.2,0.0,0.4,0.1,0.3,0.2925170068027211,0.31851851851851853,0.27044025157232704,0.2
0.2,0.0,0.4,0.2,0.2,0.28753993610223644,0.2922077922077922,0.2830188679245283,0.2
0.2,0.0,0.4,0.3,0.1,0.27715355805243447,0.3425925925925926,0.23270440251572327,0.25
0.2,0.0,0.4,0.4,0.0,0.26168224299065423,0.20817843866171004,0.3522012578616352,0.15
0.2,0.0,0.5,0.0,0.3,0.27,0.22406639004149378,0.33962264150943394,0.15
0.2,0.0,0.5,0.1,0.2,0.28070175438596495,0.26229508196721313,0.3018867924528302,0.2
0.2,0.0,0.5,0.2,0.1,0.28,0.2978723404255319,0.2641509433962264,0.25
0.2,0.0,0.5,0.3,0.0,0.26366559485530544,0.26973684210526316,0.2578616352201258,0.25
0.2,0.0,0.6,0.0,0.2,0.27154046997389036,0.23214285714285715,0.3270440251572327,0.2
0.2,0.0,0.6,0.1,0.1,0.2720403022670025,0.226890756302521,0.33962264150943394,0.15
