SQLDATE,EventRootCode,QuadClass,GLOBALEVENTID,EventCode,Actor1Name,Actor2Name,Actor1CountryCode,Actor2CountryCode,Actor1Type1Code,GoldsteinScale,NumMentions,AvgTone,ActionGeo_Type,ActionGeo_Lat,ActionGeo_Long,SOURCEURL,score_mentions,score_goldstein,score_tone,score_zscore,score_geo,priority_score
2024-10-15,15,4,1204137924,151,CHINESE,TAIWAN,CHN,TWN,,-7.2,21,-2.01438848920863,4,24.0,119.0,https://keyt.com/news/national-world/cnn-world/2024/10/14/a-record-number-of-chinese-warplanes-flew-close-to-taiwan-during-military-drills/,0.0,0.0,0.0,0.0,1.0,0.75
2024-07-30,19,4,1189914487,190,TAIWAN,CHINA,TWN,CHN,,-10.0,70,-4.09617547232247,4,24.4367,118.318,https://www.bignewsnetwork.com/news/274475230/bodies-of-fishermen-from-february-boat-incident-return-to-mainland,0.5849056603663225,0.9999999996428571,0.4044418813937482,0.0,0.75,0.7087264150915806
2022-09-01,19,4,1061079702,193,TAIWAN,CHINESE,TWN,CHN,,-10.0,67,-4.52475419387044,4,24.4367,118.318,https://gazette.com/news/us-world/taiwan-shoots-down-drone-for-first-time-off-chinese-coast/article_1ae4b4b9-7666-5762-808b-d6d1490b6b2e.html,0.5283018867824849,0.9999999996428571,0.4467582288352581,0.004620672196626418,0.75,0.6945754716956212
2020-08-23,19,4,942355061,190,TAIWAN,CHINESE,TWN,CHN,,-10.0,66,-2.95971808761622,4,24.4367,118.318,https://www.chron.com/news/article/US-envoy-joins-Taiwan-president-at-military-15508184.php,0.509433962254539,0.9999999996428571,0.0,0.18708341741492374,0.75,0.6898584905636347
2024-05-26,19,4,1177990322,190,CHINESE,TAIWANESE,CHN,TWN,,-10.0,57,-3.89315257940331,4,24.4367,118.318,https://www.marketscreener.com/quote/index/MSCI-TAIWAN-STRD-107361484/news/Taiwan-bar-on-frontline-with-China-blends-history-into-cocktails-46828605/,0.339622641503026,0.9999999996428571,0.38439611886891406,0.0,0.75,0.6474056603757565
2024-05-26,19,4,1177990609,190,TAIWANESE,CHINESE,TWN,CHN,,-10.0,57,-3.89315257940331,4,24.4367,118.318,https://www.marketscreener.com/quote/index/MSCI-TAIWAN-STRD-107361484/news/Taiwan-bar-on-frontline-with-China-blends-history-into-cocktails-46828605/,0.339622641503026,0.9999999996428571,0.38439611886891406,0.0,0.75,0.6474056603757565
2019-11-22,19,4,888337251,190,TAIWAN,CHINA,TWN,CHN,,-10.0,183,-3.21170975798264,4,25.0478,121.532,https://kvoa.com/ap-international-news/2019/11/22/us-working-with-taiwan-to-combat-china-election-interference/,1.0,0.9999999996428571,0.31711286437460007,0.08796785211115729,0.5,0.625
2023-04-06,15,4,1093807841,150,BEIJING,TAIWAN,CHN,TWN,,-7.2,104,-0.781322592806226,4,25.0478,121.532,https://www.theaustralian.com.au/news/latest-news/us-house-speaker-meets-taiwan-president-despite-beijings-threats/news-story/9208a7b30b405fc3ccd4d82554a9db05?nk=4f9fd783cd46abef5e10b153ad8c7193-1680738398,1.0,0.0,0.0,0.014194334754376587,0.5,0.625
2023-06-03,19,4,1106513950,190,CHINA,TAIWAN,CHN,TWN,,-10.0,100,-4.15406342922151,4,25.0478,121.532,https://news.yahoo.com/theatre-democratic-taiwan-stages-hong-035440965.html,1.0,0.9999999996428571,0.410157533556719,0.0,0.5,0.625
2023-04-12,15,4,1095087508,150,BEIJING,TAIWAN,CHN,TWN,,-7.2,364,-0.887992734842152,4,25.0478,121.532,https://www.wthitv.com/news/military-exercises-suggest-china-is-getting-ready-to-launch-a-war-against-taiwan-taiwanese-foreign/article_4f79c033-1b85-5865-acc0-b5b4ae3b3e46.html,1.0,0.0,0.0,0.2253780676459244,0.5,0.625
2016-08-01,19,4,565305292,190,TAIWAN,BEIJING,TWN,CHN,,-10.0,174,-1.80763474462804,4,25.0478,121.532,http://www.thehour.com/news/world/article/Taiwan-president-apologizes-to-aboriginals-for-8927331.php,1.0,0.9999999996428571,0.0,0.6308508347976963,0.5,0.625
2016-08-01,19,4,565304440,190,BEIJING,TAIWAN,CHN,TWN,,-10.0,174,-1.80763474462804,4,25.0478,121.532,http://www.thehour.com/news/world/article/Taiwan-president-apologizes-to-aboriginals-for-8927331.php,1.0,0.9999999996428571,0.0,0.6308508347976963,0.5,0.625
2022-08-31,19,4,1060897403,190,TAIWAN,CHINESE,TWN,CHN,,-10.0,118,-3.35094299838719,4,25.0478,121.532,https://www.mirror.co.uk/news/world-news/taiwan-fires-shots-chinese-drone-27872109,1.0,0.9999999996428571,0.33086026218073855,0.24649644093507916,0.5,0.625
2019-07-15,19,4,859190297,190,CHINA,TAIWAN,CHN,TWN,,-10.0,176,-0.891779218243821,4,25.0478,121.532,https://news.yahoo.com/populist-pro-china-mayor-face-tsai-taiwan-presidential-040348759.html,1.0,0.9999999996428571,0.0,0.059246864437906784,0.5,0.625
2016-05-19,19,4,541729456,190,CHINA,TAIWAN,CHN,TWN,,-10.0,98,-3.84362387514058,4,25.0478,121.532,http://www.firstlightradio.com/news/taipei-zoo-photo-debunks-rumors-of-beloved-pandas-death/,1.0,0.9999999996428571,0.3795058297515742,0.0,0.5,0.625
2022-05-31,19,4,1047044929,192,CHINA,TAIWAN,CHN,TWN,,-9.5,96,-5.41956858026462,4,25.0478,121.532,https://www.msn.com/en-us/news/world/china-makes-second-largest-taiwan-defence-zone-incursion-this-year/ar-AAXUfzP,1.0,0.8214285711352041,0.5351090371384636,0.06910210530617902,0.5,0.625
2022-04-14,19,4,1040450429,190,CHINA,TAIWAN,CHN,TWN,,-10.0,112,-5.54560220334301,4,25.0478,121.532,https://www.gwinnettdailypost.com/news/taiwan-investigates-local-tv-network-after-it-aired-false-reports-of-chinese-invasion/article_9a0760e3-ecae-532d-9bfa-0db5f90a1e9e.html,1.0,0.9999999996428571,0.5475531514058128,0.0,0.5,0.625
2025-04-01,19,4,1235425063,192,TAIWAN,BEIJING,TWN,CHN,,-9.5,119,-5.58033161961749,4,25.0478,121.532,https://www.straitstimes.com/asia/east-asia/china-says-launches-military-exercises-around-taiwan,1.0,0.8214285711352041,0.5509822111598848,0.1144362133002313,0.5,0.625
2023-02-01,19,4,1082842326,192,TAIWANESE,CHINA,TWN,CHN,,-9.5,128,-2.54943810646341,4,25.0478,121.532,http://www.msn.com/en-us/news/world/taiwan-activates-defenses-in-response-to-china-incursions/ar-AA16Yun6,1.0,0.8214285711352041,0.0,0.01672853954907516,0.5,0.625
2016-07-01,19,4,555691862,194,TAIWANESE,CHINA,TWN,CHN,,-10.0,194,-4.25363091794959,4,24.2208,120.581,"South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC",1.0,0.9999999996428571,0.4199884753068789,0.2245333327143582,0.5,0.625
2023-04-17,19,4,1096211281,194,CHINA,TAIPEI,CHN,TWN,,-10.0,145,-2.78312361247601,4,25.0478,121.532,https://mynorthwest.com/3876024/u-s-warship-sails-in-taiwan-strait-after-chinas-exercises/,1.0,0.9999999996428571,0.0,0.0668494788220025,0.5,0.625
2019-03-21,19,4,832463586,190,TAIPEI,CHINA,TWN,CHN,,-10.0,102,0.558071963930597,4,25.0478,121.532,https://uk.reuters.com/article/uk-taiwan-china/china-urges-u-s-to-block-taiwan-leaders-hawaii-stop-over-idUKKCN1R2089,1.0,0.9999999996428571,0.0,0.0012417324703616537,0.5,0.625
2019-03-21,19,4,832462676,190,CHINA,TAIPEI,CHN,TWN,,-10.0,102,0.558071963930597,4,25.0478,121.532,https://uk.reuters.com/article/uk-taiwan-china/china-urges-u-s-to-block-taiwan-leaders-hawaii-stop-over-idUKKCN1R2089,1.0,0.9999999996428571,0.0,0.0012417324703616537,0.5,0.625
2023-04-12,19,4,1095082808,191,CHINA,TAIWAN,CHN,TWN,,-9.5,110,-1.31808325794454,4,24.0,121.0,https://www.bignewsnetwork.com/news/273733238/experts-eye-future-of-us-china-relations,1.0,0.8214285711352041,0.0,0.2253780676459244,0.5,0.625
2022-08-07,19,4,1057570594,190,CHINA,TAIWAN,CHN,TWN,,-10.0,113,-4.14005521158112,4,25.0478,121.532,https://www.sfgate.com/news/article/China-keeps-up-pressure-on-Taiwan-with-4th-day-of-17357276.php,1.0,0.9999999996428571,0.4087744116822452,0.6753402078601823,0.5,0.625
2020-08-27,15,4,943125468,150,CHINA,TAIWAN,CHN,TWN,,-7.2,144,-6.09810695124729,4,25.0478,121.532,https://www.reuters.com/article/us-taiwan-diplomacy-idUSKBN25N0QD,1.0,0.0,0.6021055164671391,0.0023680457124499086,0.5,0.625
2021-09-23,15,4,1005582224,151,CHINA,TAIWAN,CHN,TWN,,-7.2,110,-1.78300377420414,4,25.0478,121.532,https://www.stltoday.com/news/national/govt-and-politics/china-sends-19-fighter-jets-towards-taiwan-in-show-of-force/article_bab29300-b02b-5a47-9ea9-1968d8f23454.html,1.0,0.0,0.0,0.14935192380496717,0.5,0.625
2022-08-03,15,4,1056936941,150,BEIJING,TAIWAN,CHN,TWN,,-7.2,357,-3.82389234604566,4,25.0478,121.532,https://abcnews.go.com/International/wireStory/china-blocks-taiwan-imports-avoids-chip-disruption-87858952,1.0,0.0,0.3775576083426412,0.41516184893779534,0.5,0.625
2023-01-09,15,4,1079293758,150,CHINA,TAIWAN,CHN,TWN,,-7.2,103,-2.83231714660143,4,25.0478,121.532,https://menafn.com/1105399435/Taiwans-National-Security-Taking-Undue-Precedence,1.0,0.0,0.0,0.016446961238553097,0.5,0.625
2022-11-13,15,4,1071745246,151,CHINA,TAIWAN,CHN,TWN,MIL,-7.2,108,-1.53281227400514,4,25.1466,121.399,https://accesswdun.com/article/2022/11/1146877,1.0,0.0,0.0,0.01306802151228833,0.5,0.625
2022-08-18,15,4,1059064701,150,CHINA,TAIWAN,CHN,TWN,,-7.2,165,-2.60902121494295,4,25.0478,121.532,https://www.chinanationalnews.com/news/272657218/china-highly-appreciates-putin-pelosi-remarks,1.0,0.0,0.0,0.11837830964754018,0.5,0.625
2022-11-13,19,4,1071745248,195,CHINA,TAIWAN,CHN,TWN,MIL,-10.0,112,-1.53993624509663,4,25.1466,121.399,https://accesswdun.com/article/2022/11/1146877,1.0,0.9999999996428571,0.0,0.01306802151228833,0.5,0.625
2022-08-04,19,4,1057116222,194,CHINA,TAIWAN,CHN,TWN,,-10.0,281,-3.07482721195544,4,25.0478,121.532,https://www.bbc.com/news/live/world-asia-62404233,1.0,0.9999999996428571,0.303597565818843,0.9999999998921218,0.5,0.625
2021-10-02,15,4,1007235777,151,BEIJING,TAIWAN,CHN,TWN,,-7.2,95,-4.67549621474031,4,25.0478,121.532,https://www.msn.com/en-us/news/world/taiwan-rebukes-china-over-record-fighter-jet-incursion/ar-AAP3Tag,1.0,0.0,0.4616419629276208,0.04995478019067868,0.5,0.625
2022-06-11,19,4,1048868372,190,TAIWAN,CHINA,TWN,CHN,,-10.0,148,-5.39416744362681,4,24.0,121.0,https://www.msn.com/en-gb/news/world/china-becoming-more-coercive-and-aggressive-u-s-defence-chief/ar-AAYkszA,1.0,0.9999999996428571,0.5326010187294009,0.07050999685878934,0.5,0.625
2022-08-05,19,4,1057262105,194,CHINA,TAIWAN,CHN,TWN,,-10.0,125,-2.96018815846313,4,25.0478,121.532,https://maritime-executive.com/article/china-launches-11-ballistic-missiles-into-waters-around-taiwan,1.0,0.9999999996428571,0.0,0.4641564749686345,0.5,0.625
2021-10-02,19,4,1007235785,192,XI JINPING,TAIWAN,CHN,TWN,GOV,-9.5,180,-4.59262635168805,4,25.0478,121.532,https://www.msn.com/en-us/news/world/taiwan-rebukes-china-over-record-fighter-jet-incursion/ar-AAP3Tag,1.0,0.8214285711352041,0.4534596856911685,0.04995478019067868,0.5,0.625
2022-08-10,19,4,1057982693,192,CHINA,TAIWAN,CHN,TWN,,-9.5,114,-1.93548387096775,4,25.0478,121.532,https://www.irvinetimes.com/news/national/20614935.china-reaffirms-threat-military-force-take-control-taiwan/,1.0,0.8214285711352041,0.0,0.17215976695725435,0.5,0.625
2023-06-09,19,4,1107776797,190,BEIJING,TAIWAN,CHN,TWN,,-10.0,344,2.16249381552503,4,25.0478,121.532,https://www.theintelligencer.com/news/politics/article/honduran-president-begins-first-visit-to-china-18143620.php,1.0,0.9999999996428571,0.0,0.5047037516838117,0.5,0.625
2023-06-09,19,4,1107777584,190,TAIWAN,BEIJING,TWN,CHN,,-10.0,344,2.16249381552503,4,25.0478,121.532,https://www.theintelligencer.com/news/politics/article/honduran-president-begins-first-visit-to-china-18143620.php,1.0,0.9999999996428571,0.0,0.5047037516838117,0.5,0.625
2023-09-18,15,4,1127492701,151,TAIWAN,CHINESE,TWN,CHN,,-7.2,110,-0.103305785123967,4,25.0478,121.532,https://www.newwestrecord.ca/world-news/taiwan-says-103-chinese-warplanes-flew-toward-the-island-in-a-new-daily-high-in-recent-times-7560546,1.0,0.0,0.0,0.006591720370280865,0.5,0.625
2023-04-05,15,4,1093551992,150,BEIJING,TAIWAN,CHN,TWN,,-7.2,424,-0.453556062349301,4,25.0478,121.532,https://www.france24.com/en/live-news/20230405-us-house-speaker-meets-taiwan-president-despite-beijing-s-threats,1.0,0.0,0.0,0.13893352631565084,0.5,0.625
2019-09-05,19,4,870576401,190,TAIWAN,CHINA,TWN,CHN,,-10.0,136,0.115045478924491,4,25.0478,121.532,http://news.trust.org/item/20190905040534-ktuet,1.0,0.9999999996428571,0.0,0.04601268384336979,0.5,0.625
2021-05-24,19,4,986528983,190,TAIWAN,CHINA,TWN,CHN,,-10.0,120,-0.968858291015584,4,25.0478,121.532,https://www.msn.com/en-gb/news/world/pressure-to-accept-china-vaccines-intensifies-as-taiwan-battles-covid-surge/ar-AAKjqZc,1.0,0.9999999996428571,0.0,0.0,0.5,0.625
2023-04-11,15,4,1094848734,150,CHINA,TAIWAN,CHN,TWN,,-7.2,142,-2.25670629339081,4,25.0478,121.532,https://www.marketscreener.com/news/latest/Taiwan-president-slams-irresponsible-China-military-drills--43461742/,1.0,0.0,0.0,0.09416257494264269,0.5,0.625
2022-08-02,19,4,1061107524,194,CHINA,TAIWAN,CHN,TWN,,-10.0,133,-2.6294260108993,4,24.4798,118.082,https://abcnews.go.com/International/wireStory/taiwanese-troops-shoot-drone-island-outpost-89155558,1.0,0.9999999996428571,0.0,0.042915322427627085,0.5,0.625
2024-05-23,15,4,1177406990,150,CHINA,TAIWAN,CHN,TWN,,-7.2,100,-4.6166231161599,4,25.0478,121.532,https://www.yahoo.com/news/china-holds-military-drills-around-014534591.html,1.0,0.0,0.4558290413586529,0.1406229961787832,0.5,0.625
2019-09-05,19,4,870575624,190,CHINA,TAIWAN,CHN,TWN,,-10.0,134,0.115045478924491,4,25.0478,121.532,http://news.trust.org/item/20190905040534-ktuet,1.0,0.9999999996428571,0.0,0.04601268384336979,0.5,0.625
2021-04-14,15,4,979682978,150,BEIJING,TAIWAN,CHN,TWN,,-7.2,120,-4.05848572606785,4,25.0478,121.532,https://www.reuters.com/article/us-usa-taiwan-china-idUSKBN2C109Y,1.0,0.0,0.40072052912564615,0.042352165806582964,0.5,0.625
2017-02-07,19,4,624947084,192,BEIJING,TAIWAN,CHN,TWN,,-9.5,162,-0.818272618108409,4,25.0478,121.532,http://www.dnaindia.com/world/report-taiwan-to-build-66-jet-trainer-aircraft-by-2026-to-bolster-defences-2314626,1.0,0.8214285711352041,0.0,0.0,0.5,0.625
2022-08-10,19,4,1057982692,192,CHINA,TAIWAN,CHN,TWN,,-9.5,456,-1.93548387096775,4,25.0478,121.532,https://www.irvinetimes.com/news/national/20614935.china-reaffirms-threat-military-force-take-control-taiwan/,1.0,0.8214285711352041,0.0,0.17215976695725435,0.5,0.625
2020-07-22,15,4,936505526,150,CHINESE,TAIWAN,CHN,TWN,MIL,-7.2,162,-3.42023453342617,4,25.0478,121.532,https://apnews.com/2126b0fbdf2b7d2e6a5a77c464aeb7b1,1.0,0.0,0.3377018633243381,0.014194334754376587,0.5,0.625
2023-04-09,19,4,1094531211,190,CHINA,TAIWAN,CHN,TWN,MIL,-10.0,102,-2.18118763684592,4,25.0478,121.532,https://www.rte.ie/news/world/2023/0409/1376010-taiwan-china/,1.0,0.9999999996428571,0.0,0.28901476582391084,0.5,0.625
2020-09-19,19,4,947483775,195,BEIJING,TAIWAN,CHN,TWN,,-10.0,463,-0.813315637199152,4,25.0478,121.532,https://www.washingtonpost.com/world/national-security/taiwan-us-pay-tribute-to-islands-leader-mr-democracy/2020/09/19/9cbbf4fe-fa36-11ea-85f7-5941188a98cd_story.html,1.0,0.9999999996428571,0.0,0.18989920052014436,0.5,0.625
2021-04-14,19,4,979682981,190,BEIJING,TAIPEI,CHN,TWN,,-10.0,120,-3.90046714209008,4,25.0478,121.532,https://www.reuters.com/article/us-usa-taiwan-china-idUSKBN2C109Y,1.0,0.9999999996428571,0.3851183329231212,0.042352165806582964,0.5,0.625
2022-06-21,19,4,1050446855,190,TAIWAN,BEIJING,TWN,CHN,,-10.0,136,-2.50522380576507,4,25.0478,121.532,https://news.webindia123.com/news/Articles/World/20220621/3954485.html,1.0,0.9999999996428571,0.0,0.0,0.5,0.625
2023-03-28,19,4,1091614525,190,CHINA,TAIWAN,CHN,TWN,,-10.0,110,-0.175126573816285,4,25.0478,121.532,https://news.yahoo.com/china-taiwan-battle-lines-run-014450552.html,1.0,0.9999999996428571,0.0,0.031089033385700408,0.5,0.625
2023-03-28,19,4,1091615570,190,TAIWAN,CHINA,TWN,CHN,,-10.0,127,-0.08202105006649,4,25.0478,121.532,https://news.yahoo.com/china-taiwan-battle-lines-run-014450552.html,1.0,0.9999999996428571,0.0,0.031089033385700408,0.5,0.625
2025-12-30,15,4,1281476139,150,CHINA,TAIWAN,CHN,TWN,MIL,-7.2,108,-3.77338636666612,4,25.0478,121.532,https://www.edenmagnet.com.au/story/9143083/china-launches-biggest-war-games-to-date-around-taiwan/,1.0,0.0,0.37257082653607143,0.1321756468631213,0.5,0.625
2022-08-07,19,4,1057571265,190,CHINA,TAIWAN,CHN,TWN,,-10.0,583,-4.1750111777212,4,25.0478,121.532,https://www.gazetteseries.co.uk/news/national/20606460.china-keeps-pressure-taiwan-fourth-day-military-drills/,1.0,0.9999999996428571,0.4122258401689292,0.6753402078601823,0.5,0.625
2023-04-08,19,4,1094388748,190,CHINA,TAIWAN,CHN,TWN,,-10.0,270,-3.90465278899958,4,25.0327,121.275,https://abc7news.com/china-starts-3-days-of-combat-readiness-patrol-exercises-around-taiwan/13101545/,1.0,0.9999999996428571,0.3855316088978363,0.1890544655885782,0.5,0.625
2023-04-08,15,4,1094325196,150,CHINESE,TAIWAN,CHN,TWN,,-7.2,143,-2.20233325131213,4,25.0478,121.532,https://www.msn.com/en-au/news/world/pelosi-leaves-taiwan-as-china-accused-of-invading-territory-in-show-of-force/ar-AA10fr5o,1.0,0.0,0.0,0.1890544655885782,0.5,0.625
2023-04-08,19,4,1094321660,194,BEIJING,TAIWAN,CHN,TWN,,-10.0,116,-1.98506363404282,4,25.0478,121.532,https://www.reuters.com/world/china-announces-drills-around-taiwan-after-us-speaker-meeting-2023-04-08/,1.0,0.9999999996428571,0.0,0.1890544655885782,0.5,0.625
2023-04-09,15,4,1094483040,150,CHINA,TAIWAN,CHN,TWN,,-7.2,225,-0.819412476763475,4,25.0478,121.532,https://www.smh.com.au/world/asia/us-watching-closely-as-china-aircraft-and-ships-towards-taiwan-20230409-p5cz46.html,1.0,0.0,0.0,0.28901476582391084,0.5,0.625
2025-12-30,15,4,1281486641,150,BEIJING,TAIWAN,CHN,TWN,,-7.2,148,-3.26074391784415,4,25.0478,121.532,https://www.juneesoutherncross.com.au/story/9143083/rockets-fired-as-china-simulates-blockade-of-taiwan/,1.0,0.0,0.321954323926553,0.1321756468631213,0.5,0.625
2025-07-17,19,4,1252489762,195,TAIPEI,CHINESE,TWN,CHN,,-10.0,138,-4.60632588168804,4,25.0478,121.532,https://www.straitstimes.com/asia/east-asia/taipei-holds-air-raid-drill-to-prepare-for-chinese-attack,1.0,0.9999999996428571,0.454812328839599,0.0,0.5,0.625
2022-08-06,15,4,1057416810,150,CHINA,TAIWAN,CHN,TWN,,-7.2,349,-3.41022450092686,4,25.0478,121.532,https://www.breitbart.com/politics/2022/08/05/taiwan-condemns-china-blocking-some-worlds-busiest-waters-protest-pelosi/,1.0,0.0,0.33671350811246087,0.10570728567404732,0.5,0.625
2021-11-10,15,4,1013581151,150,BEIJING,TAIWAN,CHN,TWN,,-7.2,188,-2.77909257999999,4,25.0478,121.532,https://kdhnews.com/news/nation/chinese-forces-exercise-near-taiwan-in-response-to-us-visit/article_8fb91dfb-4048-57f0-bc86-c549a4a75585.html,1.0,0.0,0.0,0.08205470759019395,0.5,0.625
2020-09-19,15,4,947446384,151,CHINA,TAIWAN,CHN,TWN,,-7.2,90,-2.75366149759443,4,25.0478,121.532,https://www.voanews.com/east-asia-pacific/voa-news-china/china-sends-warplanes-over-taiwan-us-envoy-visits,0.9622641509252403,0.0,0.0,0.18989920052014436,0.5,0.6155660377313101
2023-04-16,19,4,1096124783,195,CHINA,TAIWAN,CHN,TWN,,-10.0,90,-2.86381384066496,4,25.0478,121.532,https://www.prokerala.com/news/articles/a1410855.html,0.9622641509252403,0.9999999996428571,0.0,0.024894310554215007,0.5,0.6155660377313101
2021-09-18,15,4,1004800686,150,TAIPEI,CHINESE,TWN,CHN,,-7.2,90,-2.39362544751766,4,25.0478,121.532,https://www.aninews.in/news/world/asia/taiwan-says-it-had-full-grasp-of-chinas-military-drill20210918222240/,0.9622641509252403,0.0,0.0,0.0,0.5,0.6155660377313101
2021-04-13,19,4,979557316,195,XIAN,TAIWAN,CHN,TWN,,-10.0,90,-3.98399261536427,4,25.0478,121.532,https://www.aninews.in/news/world/asia/25-chinese-warplanes-enter-taiwanese-air-defence-zone-in-biggest-incursion-so-far20210413184541/,0.9622641509252403,0.9999999996428571,0.3933653427945424,0.0,0.5,0.6155660377313101
2022-12-27,15,4,1077758581,150,CHINA,TAIPEI,CHN,TWN,,-7.2,89,-3.78107685508736,4,25.0478,121.532,http://www.msn.com/en-us/news/world/us-blasts-china-s-military-drills-near-taiwan-as-provocative/ar-AA15H2OQ,0.9433962263972945,0.0,0.37333015816796555,0.0,0.5,0.6108490565993236
2024-06-27,15,4,1184084854,152,CHINA,TAIWAN,CHN,TWN,MIL,-7.2,48,-1.65636174686504,4,24.4367,118.318,https://www.devdiscourse.com/article/international/2996023-taiwan-monitors-four-china-coast-guard-vessels-in-restricted-waters-off-kinmen-islands,0.169811320751513,0.0,0.0,0.0,0.75,0.6049528301878783
2025-04-04,19,4,1236087352,190,CHINA,TAIWAN,CHN,TWN,,-10.0,48,-4.41414614766372,4,25.0177,121.174,https://www.yahoo.com/news/china-floats-battle-barges-taiwan-072454383.html,0.169811320751513,0.9999999996428571,0.43583718148086614,0.0,0.75,0.6049528301878783
2023-03-05,15,4,1087841338,154,TAIWAN,CHINESE,TWN,CHN,GOV,-7.2,84,-3.28170757479698,4,25.0478,121.532,https://www.australiannews.net/news/273594718/taiwan-19-chinese-air-force-planes-entered-its-air-defense-zone,0.849056603757565,0.0,0.32402420128317133,0.0,0.5,0.5872641509393912
2021-11-21,19,4,1015426249,195,CHINESE,TAIWAN,CHN,TWN,,-10.0,84,-3.52941176470588,4,25.0478,121.532,https://www.japanherald.com/news/271774424/9-chinese-planes-including-2-h-6-bombers-detected-in-taiwan-air-defence-zone,0.849056603757565,0.9999999996428571,0.3484816370724316,0.00011541922827339875,0.5,0.5872641509393912
2024-04-29,19,4,1172699262,191,TAIWAN,CHINESE,TWN,CHN,,-9.5,42,-3.13255516741157,4,24.4367,118.318,https://www.albawaba.com/news/taiwan-urges-china-resume-talks-without-preset-comditions-1563618,0.05660377358383767,0.8214285711352041,0.30929742000513205,0.0,0.75,0.5766509433959595
2022-12-26,15,4,1077655216,150,CHINESE,TAIWAN,CHN,TWN,,-7.2,81,-2.82789276955048,4,25.0478,121.532,https://www.shanghaisun.com/news/273266961/china-responds-to-us-provocation,0.7924528301737274,0.0,0.0,0.007436455301847056,0.5,0.5731132075434319
2020-08-23,19,4,942355059,190,TAIWAN,CHINESE,TWN,CHN,,-10.0,41,-3.52176400456432,4,24.4367,118.318,https://www.startribune.com/us-envoy-joins-taiwan-president-at-military-memorial/572197802/,0.03773584905589178,0.9999999996428571,0.347726524279779,0.18708341741492374,0.75,0.571933962263973
2021-09-15,15,4,1004152604,150,TAIWAN,CHINA,TWN,CHN,,-7.2,80,-4.5883767954892,4,25.0478,121.532,https://infotel.ca/newsitem/as-taiwan-drills/cp1285696878,0.7735849056457814,0.0,0.45304009953921665,0.07670471969027474,0.5,0.5683962264114454
