SQLDATE,EventCode,GoldsteinScale,NumMentions,AvgTone,ActionGeo_Type,ActionGeo_Lat,ActionGeo_Long,SOURCEURL
2020-08-23,190,-10.0,92,-1.7343886747986,4,39.9289,116.388,https://www.washingtonpost.com/world/national-security/us-envoy-joins-taiwan-president-at-military-memorial/2020/08/23/d036b894-e511-11ea-82d8-5e55d47e90ca_story.html
2020-08-13,190,-10.0,54,-0.501841366203731,4,39.9289,116.388,https://uk.reuters.com/article/uk-taiwan-defence/taiwan-to-raise-defence-spending-as-china-details-combat-drills-idUKKCN2590BR
2021-09-15,150,-7.2,66,-2.46515132288797,4,24.2033,102.52,https://www.bozemandailychronicle.com/ap_news/international/taiwan-drills-military-as-concerns-over-china-grow/article_e870a897-d956-5ef5-a72e-65b8566e6393.html
2021-09-15,150,-7.2,78,-4.53122793207753,4,24.1098,113.005,https://infotel.ca/newsitem/as-taiwan-drills/cp1285696878
2021-09-15,150,-7.2,80,-6.42570281124498,4,24.1098,113.005,https://bismarcktribune.com/news/world/taiwan-holds-anti-invasion-drill-as-china-threat-heightens/article_ba23ad93-8912-5e3e-9e5c-fd062c4617de.html
2021-09-15,150,-7.2,80,-4.5883767954892,4,25.0478,121.532,https://infotel.ca/newsitem/as-taiwan-drills/cp1285696878
2021-09-15,150,-7.2,42,-1.90217391304348,4,22.4178,120.549,https://theeagle.com/news/world/taiwan-drills-military-as-concerns-over-china-grow/article_f1963da9-b1dc-5f33-b339-2862e730fd2c.html
2020-12-11,150,-7.2,90,0.613858988487387,4,24.0,119.0,https://www.chron.com/news/article/Taiwan-president-launches-new-domestically-made-15793758.php
2021-01-01,154,-7.2,84,0.115314224624676,4,24.0,119.0,https://www.theedgemarkets.com/article/new-years-speech-taiwans-president-again-reaches-out-china
2020-12-11,150,-7.2,86,0.613858988487387,4,24.0,119.0,https://www.chron.com/news/article/Taiwan-president-launches-new-domestically-made-15793758.php
2020-12-02,192,-9.5,60,-3.26445293836598,4,25.0478,121.532,https://www.beijingbulletin.com/news/267139883/taipei-could-be-used-as-scapegoat-by-china-joseph-wu
2021-01-01,154,-7.2,155,0.129768859959847,4,39.9289,116.388,https://www.theedgemarkets.com/article/new-years-speech-taiwans-president-again-reaches-out-china
2019-11-21,193,-10.0,66,-1.20921069468055,4,25.0478,121.532,https://www.cnbc.com/2019/11/21/reuters-america-china-says-taiwan-courting-disaster-after-election-independence-comment.html
2019-11-22,190,-10.0,107,-3.6100630133874,4,39.9289,116.388,https://www.sandiegouniontribune.com/news/nation-world/story/2019-11-22/us-working-with-taiwan-to-combat-china-election-interference
2019-11-22,190,-10.0,198,-3.73623963346659,4,39.9289,116.388,https://mynorthwest.com/1611344/us-working-with-taiwan-to-combat-china-election-interference/
2019-11-22,190,-10.0,183,-3.21170975798264,4,25.0478,121.532,https://kvoa.com/ap-international-news/2019/11/22/us-working-with-taiwan-to-combat-china-election-interference/
